cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
1765	2	MONDO:0019268	rare epidermal disease	5.3224756696	368	MONDO:0007866|MONDO:0009178
1659	4	MONDO:0021026	genetic epidermal appendage anomaly	4.9289851268	293	MONDO:0007867|MONDO:0007900|MONDO:0011595|MONDO:0013976
569	2	MONDO:0021022	hereditary hyperekplexia	10.9741299331	5	MONDO:0007868|MONDO:0021022
1669	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007869|MONDO:0008924|MONDO:0010207
1856	2	MONDO:0020192	rare lacrimal system disease	6.8731266144	50	MONDO:0007872|MONDO:0008397
844	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007873|MONDO:0009438|MONDO:0010620
2623	4	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007875|MONDO:0008872|MONDO:0009107|MONDO:0010650
1549	2	MONDO:0010639	laryngeal abductor paralysis-intellectual disability syndrome	13.7596254212	1	MONDO:0007876|MONDO:0010639
1833	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007877|MONDO:0008483|MONDO:0011121
1548	5	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007878|MONDO:0007879|MONDO:0007880|MONDO:0008587|MONDO:0008990
1652	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007884|MONDO:0008390|MONDO:0008534|MONDO:0008649|MONDO:0009649
2243	3	MONDO:0019684	rare bone disease	2.4392108141	2029	MONDO:0007885|MONDO:0007979|MONDO:0008624
803	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007886|MONDO:0008635|MONDO:0009301|MONDO:0010173|MONDO:0011962|MONDO:0012169|MONDO:0012861|MONDO:0014126
923	1	MONDO:0007887	leiomyoma of vulva and esophagus	15.2001980126	0	MONDO:0007887
737	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007889|MONDO:0008766|MONDO:0009956|MONDO:0010390|MONDO:0011020|MONDO:0014070|MONDO:0014127|MONDO:0016395|MONDO:0018138
2000	6	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0007892|MONDO:0009053|MONDO:0010193|MONDO:0010203|MONDO:0010590|MONDO:0013755
2395	7	MONDO:0016645	rare neoplastic disease	1.8793672501	2543	MONDO:0007893|MONDO:0008104|MONDO:0011035|MONDO:0012547|MONDO:0012691|MONDO:0013308|MONDO:0018997
2345	2	MONDO:0015226	syndrome with limb malformations as a major feature	4.3722315873	403	MONDO:0007894|MONDO:0015241
2537	7	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007895|MONDO:0008970|MONDO:0008974|MONDO:0009498|MONDO:0010013|MONDO:0013228|MONDO:0013795
1624	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007905|MONDO:0014046
1011	6	MONDO:0019599	primary lipodystrophy	8.0540839724	27	MONDO:0007906|MONDO:0011448|MONDO:0012072|MONDO:0015493|MONDO:0017230|MONDO:0019599
1349	1	MONDO:0007908	multiple symmetric lipomatosis	14.7596254212	0	MONDO:0007908
1149	1	MONDO:0007909	familial multiple lipomatosis	13.3071132165	0	MONDO:0007909
2421	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007914|MONDO:0014694
1512	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007915|MONDO:0009541|MONDO:0010381|MONDO:0011115
1496	4	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0007916|MONDO:0008829|MONDO:0018178|MONDO:0019574
1909	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007918|MONDO:0017404
1061	3	MONDO:0019313	hereditary lymphedema	6.4104315058	37	MONDO:0007919|MONDO:0007920|MONDO:0007921
1056	2	MONDO:0019175	primary lymphedema	6.2218961332	55	MONDO:0007922|MONDO:0009535
2411	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007923|MONDO:0018112
1127	4	MONDO:0020031	rare tumor	2.0300829364	2378	MONDO:0007924|MONDO:0014802|MONDO:0017623|MONDO:0019002
1310	2	MONDO:0019044	tumor of hematopoietic and lymphoid tissues	5.0990664892	394	MONDO:0007926|MONDO:0013540
1757	3	MONDO:0015912	MYH-9 related disease	11.548121316	5	MONDO:0007928|MONDO:0007929|MONDO:0010845
7	11	MONDO:0020238	genetic vitreous-retinal disease	3.8546343585	512	MONDO:0007932|MONDO:0008382|MONDO:0008663|MONDO:0009549|MONDO:0009979|MONDO:0010245|MONDO:0010259|MONDO:0012540|MONDO:0012767|MONDO:0013406|MONDO:0014747
1036	3	MONDO:0024505	disorder of anatomical region	0.8522158572	7686	MONDO:0007937|MONDO:0010618|MONDO:0011176
831	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007938|MONDO:0008308|MONDO:0008541|MONDO:0010226|MONDO:0010442|MONDO:0012494|MONDO:0013664
2040	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007944|MONDO:0009558|MONDO:0009559
50	2	MONDO:0020169	rare disorder with ptosis	5.6743975843	112	MONDO:0007946|MONDO:0008340
2376	6	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007947|MONDO:0010515|MONDO:0012212|MONDO:0012427|MONDO:0013897|MONDO:0014262
2377	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007948|MONDO:0013426|MONDO:0014514|MONDO:0018954
1336	6	MONDO:0005170	myeloid neoplasm	6.6582717058	134	MONDO:0007950|MONDO:0008554|MONDO:0016586|MONDO:0019023|MONDO:0019315|MONDO:0020333
2046	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007952|MONDO:0016833
2056	2	MONDO:0015958	rare genetic bone disease	2.9887876834	1165	MONDO:0007953|MONDO:0009801
1874	2	MONDO:0016643	frontonasal dysplasia	9.5399473845	11	MONDO:0007956|MONDO:0009247
1630	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007957|MONDO:0008363|MONDO:0014130|MONDO:0024524
1139	3	MONDO:0020036	rare nervous system tumor	3.5537678791	676	MONDO:0007959|MONDO:0008667|MONDO:0016748
440	6	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0007961|MONDO:0012029|MONDO:0013707|MONDO:0013709|MONDO:0013871|MONDO:0014759
2425	1	MONDO:0007962	Megalodactyly	18.0075529346	0	MONDO:0007962
1597	3	MONDO:0018961	familial melanoma	8.6912714029	15	MONDO:0007963|MONDO:0012183|MONDO:0018961
1157	4	MONDO:0018961	familial melanoma	8.6912714029	15	MONDO:0007964|MONDO:0007967|MONDO:0013759|MONDO:0014056
1141	5	MONDO:0016645	rare neoplastic disease	1.8793672501	2543	MONDO:0007965|MONDO:0007966|MONDO:0008081|MONDO:0008380|MONDO:0013692
1054	1	MONDO:0007969	Melkersson-Rosenthal syndrome	13.798099569	0	MONDO:0007969
952	2	MONDO:0017198	osteopetrosis (disease)	8.9631588153	24	MONDO:0007970|MONDO:0008157
1781	13	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007972|MONDO:0008655|MONDO:0010764|MONDO:0010817|MONDO:0011058|MONDO:0011389|MONDO:0011708|MONDO:0011994|MONDO:0012030|MONDO:0013114|MONDO:0013632|MONDO:0014293|MONDO:0014594
583	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007973|MONDO:0014580|MONDO:0016461
1899	3	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0007974|MONDO:0018632|MONDO:0044318
2266	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0007976|MONDO:0008098|MONDO:0008618|MONDO:0009588|MONDO:0010367
396	2	MONDO:0020127	genetic peripheral neuropathy	3.5341008457	882	MONDO:0007981|MONDO:0014247
991	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007982|MONDO:0009428
2251	6	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007983|MONDO:0008478|MONDO:0009601|MONDO:0011198|MONDO:0012019|MONDO:0012185
2532	4	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0007986|MONDO:0008881|MONDO:0009112|MONDO:0015907
2463	4	MONDO:0016761	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	6.9280681508	75	MONDO:0007987|MONDO:0008471|MONDO:0008476|MONDO:0016761
2068	1	MONDO:0007988	autosomal dominant primary microcephaly	13.5812881799	0	MONDO:0007988
2019	4	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0007990|MONDO:0011049|MONDO:0014755|MONDO:0015580
2047	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0007991|MONDO:0014914
2483	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0007992|MONDO:0016087
919	5	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0007993|MONDO:0010718|MONDO:0010752|MONDO:0013248|MONDO:0017573
2629	1	MONDO:0007994	micromelic bone dysplasia with cloverleaf skull	14.9200900934	0	MONDO:0007994
2466	1	MONDO:0007998	microspherophakia-metaphyseal dysplasia syndrome	13.8782699177	0	MONDO:0007998
384	9	MONDO:0005277	migraine disorder	10.4491322213	18	MONDO:0008000|MONDO:0010253|MONDO:0011845|MONDO:0011847|MONDO:0011850|MONDO:0011851|MONDO:0012440|MONDO:0012441|MONDO:0012715
1588	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008001|MONDO:0010535|MONDO:0011512
404	5	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0008002|MONDO:0011437|MONDO:0013790|MONDO:0013923|MONDO:0014478
176	4	MONDO:0000090	progressive external ophthalmoplegia with mitochondrial DNA deletions	9.4703345341	11	MONDO:0008003|MONDO:0012415|MONDO:0014062|MONDO:0014656
2556	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008005|MONDO:0008975|MONDO:0010094
2129	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008006|MONDO:0010355|MONDO:0010519|MONDO:0010663|MONDO:0012589|MONDO:0019876
1709	3	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0008007|MONDO:0010710|MONDO:0017139
1988	2	MONDO:0015330	overgrowth/obesity syndrome	5.3377820461	148	MONDO:0008008|MONDO:0013617
1688	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008009|MONDO:0008886
825	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008014|MONDO:0009776|MONDO:0009909|MONDO:0010647
2495	2	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0008016|MONDO:0013363
1380	3	MONDO:0019519	rare skin disease	2.9855102848	1336	MONDO:0008017|MONDO:0008748|MONDO:0019312
805	2	MONDO:0015830	partial bilateral aplasia of the mullerian ducts	11.3709283141	4	MONDO:0008019|MONDO:0010989
1126	4	MONDO:0016063	Cowden disease	9.3123246431	8	MONDO:0008021|MONDO:0014047|MONDO:0014048|MONDO:0016063
121	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008022|MONDO:0009027|MONDO:0011610|MONDO:0013736|MONDO:0014179
130	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008023|MONDO:0009765|MONDO:0024531
203	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008024|MONDO:0008027|MONDO:0011898|MONDO:0013382|MONDO:0013959
206	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008025|MONDO:0009752|MONDO:0011691|MONDO:0012080|MONDO:0013243
136	4	MONDO:0024257	genetic motor neuron disease	7.1441409757	103	MONDO:0008026|MONDO:0010057|MONDO:0014121|MONDO:0014259
146	4	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0008028|MONDO:0009710|MONDO:0010870|MONDO:0018949
108	3	MONDO:0019950	congenital muscular dystrophy	6.5237371573	66	MONDO:0008029|MONDO:0009681|MONDO:0014896
177	4	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0008030|MONDO:0008116|MONDO:0008117|MONDO:0014898
116	4	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0008032|MONDO:0010414|MONDO:0012289|MONDO:0021018
86	2	MONDO:0016971	limb-girdle muscular dystrophy	8.2443405678	38	MONDO:0008033|MONDO:0014782
143	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008034|MONDO:0008035|MONDO:0009682|MONDO:0010267|MONDO:0010677|MONDO:0010977|MONDO:0014220|MONDO:0014795
1426	1	MONDO:0008036	myasthenia, limb-girdle, autoimmune	14.2526654325	0	MONDO:0008036
478	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0008038|MONDO:0009261
625	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008042|MONDO:0012784|MONDO:0044326
199	6	MONDO:0024257	genetic motor neuron disease	7.1441409757	103	MONDO:0008045|MONDO:0008453|MONDO:0009672|MONDO:0009673|MONDO:0010056|MONDO:0012608
339	1	MONDO:0008047	episodic ataxia type 1	13.1249098853	0	MONDO:0008047
179	3	MONDO:0020169	rare disorder with ptosis	5.6743975843	112	MONDO:0008048|MONDO:0009690|MONDO:0012518
135	5	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0008049|MONDO:0011603|MONDO:0014526|MONDO:0014945|MONDO:0024545
113	3	MONDO:0005336	myopathy	4.6745373871	473	MONDO:0008050|MONDO:0008409|MONDO:0015023
82	3	MONDO:0020120	skeletal muscle disease	4.550941835	480	MONDO:0008051|MONDO:0013028|MONDO:0018942
128	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008052|MONDO:0008920|MONDO:0009679|MONDO:0010591|MONDO:0010792
3	5	MONDO:0001384	myopia (disease)	6.7267821645	62	MONDO:0008053|MONDO:0011300|MONDO:0012045|MONDO:0012287|MONDO:0013666
1281	3	MONDO:0020122	idiopathic inflammatory myopathy	9.7620002284	17	MONDO:0008054|MONDO:0016367|MONDO:0019344
77	3	MONDO:0019119	muscular channelopathy	9.7811407418	24	MONDO:0008055|MONDO:0009715|MONDO:0020483
789	1	MONDO:0008056	myotonic dystrophy type 1	11.7501650919	0	MONDO:0008056
1134	2	MONDO:0015285	Carney complex	12.3636967448	3	MONDO:0008057|MONDO:0015285
131	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008058|MONDO:0009638|MONDO:0009701|MONDO:0010884|MONDO:0016825
1661	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008060|MONDO:0008578|MONDO:0013596|MONDO:0013974
2593	1	MONDO:0008061	nail-patella syndrome	12.2660859482	0	MONDO:0008061
1878	1	MONDO:0008064	nasal bones, absence of	16.6856248397	0	MONDO:0008064
2309	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008069|MONDO:0008172|MONDO:0009799
114	6	MONDO:0021197	disease disrupting function of subcellular component	2.8110468578	1529	MONDO:0008070|MONDO:0009725|MONDO:0011577|MONDO:0012240|MONDO:0014543|MONDO:0018144
859	8	MONDO:0019750	rare renal disease	3.500873445	848	MONDO:0008071|MONDO:0008072|MONDO:0009724|MONDO:0011165|MONDO:0011917|MONDO:0013496|MONDO:0014786|MONDO:0024527
845	6	MONDO:0020030	rare genetic renal disease	3.690599716	658	MONDO:0008073|MONDO:0009071|MONDO:0010299|MONDO:0011346|MONDO:0012356|MONDO:0012793
1892	2	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0008076|MONDO:0008445
1154	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008079|MONDO:0018582
943	2	MONDO:0019003	multiple endocrine neoplasia type 2	9.621690534	3	MONDO:0008082|MONDO:0019003
401	3	MONDO:0015955	rare genetic epilepsy	3.489699039	762	MONDO:0008083|MONDO:0008768|MONDO:0012986
218	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008084|MONDO:0008408|MONDO:0009749|MONDO:0011066|MONDO:0011113|MONDO:0011534|MONDO:0012012|MONDO:0014800
215	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008085|MONDO:0011527|MONDO:0011570|MONDO:0011909
213	6	MONDO:0020127	genetic peripheral neuropathy	3.5341008457	882	MONDO:0008086|MONDO:0010949|MONDO:0011903|MONDO:0013212|MONDO:0013338|MONDO:0014468
204	5	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0008087|MONDO:0013061|MONDO:0014208|MONDO:0014993|MONDO:0015626
254	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008088|MONDO:0009751|MONDO:0010688|MONDO:0011998|MONDO:0013237|MONDO:0014246|MONDO:0014665
1502	2	MONDO:0004805	leukocyte disease	5.7288131081	271	MONDO:0008090|MONDO:0009519
1476	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008091|MONDO:0011988|MONDO:0013954|MONDO:0013956|MONDO:0014597|MONDO:0014637
1457	4	MONDO:0020008	rare immune disease	3.5595657237	1080	MONDO:0008092|MONDO:0009456|MONDO:0009695|MONDO:0011996
1327	3	MONDO:0016517	rare genetic vascular disease	4.4995106002	355	MONDO:0008094|MONDO:0019144|MONDO:0019145
765	3	MONDO:0017414	rare nevus	7.467424896	42	MONDO:0008097|MONDO:0014873|MONDO:0016831
927	2	MONDO:0005039	reproductive system disease	3.1684721982	1573	MONDO:0008101|MONDO:0017285
1080	4	MONDO:0020029	rare genetic cardiac disease	4.3333054849	494	MONDO:0008102|MONDO:0010946|MONDO:0013123|MONDO:0014528
1877	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008105|MONDO:0010154
49	9	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008106|MONDO:0008654|MONDO:0009015|MONDO:0009762|MONDO:0010693|MONDO:0012015|MONDO:0013454|MONDO:0013903|MONDO:0014980
2096	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008108|MONDO:0008750
2093	4	MONDO:0100038	complex neurodevelopmental disorder	2.2251305471	1826	MONDO:0008111|MONDO:0009033|MONDO:0010302|MONDO:0010702
2008	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0008113|MONDO:0009554
366	2	MONDO:0002025	psychiatric disorder	2.2107908407	1966	MONDO:0008114|MONDO:0013189
2026	2	MONDO:0015267	Feingold syndrome	11.4076400924	2	MONDO:0008115|MONDO:0015267
1165	1	MONDO:0008118	odontomatosis-aortae esophagus stenosis syndrome	15.4225904339	0	MONDO:0008118
322	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008120|MONDO:0013306|MONDO:0014547|MONDO:0014813|MONDO:0014979
1679	7	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008121|MONDO:0008388|MONDO:0008621|MONDO:0013194|MONDO:0014390|MONDO:0014765|MONDO:0019120
52	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008129|MONDO:0008341|MONDO:0010280|MONDO:0011181|MONDO:0012310|MONDO:0014538|MONDO:0021083
1746	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008131|MONDO:0014720|MONDO:0017837
335	4	MONDO:0005066	metabolic disease	2.4113194929	2049	MONDO:0008132|MONDO:0010476|MONDO:0014611|MONDO:0018307
1674	1	MONDO:0008138	syndromic orbital border hypoplasia	14.2526654325	0	MONDO:0008138
1394	1	MONDO:0008139	OSLAM syndrome	13.2526654325	0	MONDO:0008139
1130	1	MONDO:0008145	Ollier disease	12.798099569	0	MONDO:0008145
2435	5	MONDO:0019019	osteogenesis imperfecta	9.5237371573	25	MONDO:0008146|MONDO:0008148|MONDO:0009804|MONDO:0009805|MONDO:0019019
2432	3	MONDO:0019704	primary bone dysplasia with decreased bone density	7.7175340877	59	MONDO:0008147|MONDO:0009803|MONDO:0012536
2434	3	MONDO:0019019	osteogenesis imperfecta	9.5237371573	25	MONDO:0008149|MONDO:0012591|MONDO:0012592
2039	4	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0008150|MONDO:0009302|MONDO:0009598|MONDO:0019880
2437	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008151|MONDO:0008160|MONDO:0014029
2348	1	MONDO:0008152	multicentric carpo-tarsal osteolysis with or without nephropathy	13.4225904339	0	MONDO:0008152
1858	1	MONDO:0008158	dacryocystitis-osteopoikilosis syndrome	15.6856248397	0	MONDO:0008158
1865	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008161|MONDO:0011233
1533	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008162|MONDO:0009464|MONDO:0013288|MONDO:0014456
2405	2	MONDO:0008163	otofaciocervical syndrome	13.2796324801	2	MONDO:0008163|MONDO:0024532
1334	1	MONDO:0008169	osteochondrodysplasia, rhizomelic, with callosal agenesis, thrombocytopenia, hydrocephalus, and hypertension	16.2001980126	0	MONDO:0008169
1153	7	MONDO:0023370	neoplastic disease	1.6385009276	4579	MONDO:0008170|MONDO:0011450|MONDO:0012233|MONDO:0012933|MONDO:0013253|MONDO:0014630|MONDO:0016419
1696	2	MONDO:0021026	genetic epidermal appendage anomaly	4.9289851268	293	MONDO:0008174|MONDO:0008486
2456	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0008175|MONDO:0008473
980	2	MONDO:0005382	bone Paget disease	12.3493414519	5	MONDO:0008176|MONDO:0011656
1584	3	MONDO:0019519	rare skin disease	2.9855102848	1336	MONDO:0008177|MONDO:0008251|MONDO:0009176
1346	1	MONDO:0008179	paroxysmal extreme pain disorder	15.2001980126	0	MONDO:0008179
1832	1	MONDO:0008180	congenital velopharyngeal incompetence	15.2001980126	0	MONDO:0008180
1860	2	MONDO:0020145	developmental defect of the eye	4.1615239339	343	MONDO:0008182|MONDO:0014195
1313	2	MONDO:0019997	rare gastroenterologic disease	2.8893823915	1001	MONDO:0008185|MONDO:0018055
1355	8	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008186|MONDO:0008253|MONDO:0008257|MONDO:0010444|MONDO:0011173|MONDO:0012775|MONDO:0013794|MONDO:0019031
380	3	MONDO:0002025	psychiatric disorder	2.2107908407	1966	MONDO:0008187|MONDO:0010313|MONDO:0044332
261	3	MONDO:0003996	basal ganglia disease	7.9563439937	65	MONDO:0008193|MONDO:0017639|MONDO:0024538
162	2	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0008195|MONDO:0014582
2584	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008196|MONDO:0009129|MONDO:0010093|MONDO:0013232
2406	3	MONDO:0018953	parietal foramina	12.8376279332	3	MONDO:0008197|MONDO:0012302|MONDO:0012309
2407	1	MONDO:0008198	parietal foramina with cleidocranial dysplasia	15.100662339	0	MONDO:0008198
262	4	MONDO:0021095	parkinsonian disorder	8.1441409757	55	MONDO:0008199|MONDO:0008201|MONDO:0009830|MONDO:0018466
260	3	MONDO:0019059	rare parkinsonian disorder	8.1715025796	48	MONDO:0008200|MONDO:0011613|MONDO:0017638
1362	7	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008203|MONDO:0008309|MONDO:0008354|MONDO:0010888|MONDO:0013227|MONDO:0013304|MONDO:0014830
