cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
2596	2	MONDO:0015957	rare genetic movement disorder	3.6991072423	616	MONDO:0012651|MONDO:0015004
629	2	MONDO:0019026	autosomal recessive malignant osteopetrosis	11.4683941235	4	MONDO:0012676|MONDO:0014040
1152	3	MONDO:0015110	genetic cardiac rhythm disease	7.7962729871	95	MONDO:0012677|MONDO:0014621|MONDO:0015001
223	2	MONDO:0007893	Noonan syndrome with multiple lentigines	9.1905693114	2	MONDO:0012691|MONDO:0013380
942	1	MONDO:0012705	ETL3	13.6856248397	0	MONDO:0012705
2595	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0012712|MONDO:0012789|MONDO:0013485
588	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0012713|MONDO:0013228
1470	2	MONDO:0021197	disease disrupting function of subcellular component	2.8110468578	1529	MONDO:0012719|MONDO:0014885
1285	2	MONDO:0020012	systemic or rheumatic disease	4.9898745576	512	MONDO:0012724|MONDO:0019509
771	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0012732|MONDO:0014085|MONDO:0016020
1966	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0012734|MONDO:0015986
2347	3	MONDO:0020049	autosomal anomaly	5.1639262608	434	MONDO:0012756|MONDO:0014294|MONDO:0016834
220	2	MONDO:0000762	syndrome caused by partial chromosomal duplication	9.0533566242	27	MONDO:0012761|MONDO:0013169
86	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0012772|MONDO:0016458
2447	3	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0012783|MONDO:0014485|MONDO:0014904
2409	3	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0012784|MONDO:0013325|MONDO:0014666
2390	1	MONDO:0012794	ANE syndrome	12.2526654325	0	MONDO:0012794
2429	4	MONDO:0016021	early infantile epileptic encephalopathy	7.0954120783	63	MONDO:0012812|MONDO:0014199|MONDO:0014598|MONDO:0014859
168	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0012830|MONDO:0014914|MONDO:0017180
2538	3	MONDO:0018772	Joubert syndrome	6.9917894472	31	MONDO:0012855|MONDO:0014927|MONDO:0014928
81	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0012856|MONDO:0013330
1774	3	MONDO:0016320	rare hereditary thrombophilia	10.3175549632	8	MONDO:0012860|MONDO:0012868|MONDO:0013791
607	2	MONDO:0015332	rare developmental defect with connective tissue involvement	6.7395958502	79	MONDO:0012873|MONDO:0012892
154	1	MONDO:0012885	SRD5A3-CDG	12.2261932211	0	MONDO:0012885
2464	7	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0012905|MONDO:0013656|MONDO:0013687|MONDO:0013907|MONDO:0014732|MONDO:0014905|MONDO:0014949
482	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0012909|MONDO:0013127
470	3	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0012912|MONDO:0013226|MONDO:0014944
1540	2	MONDO:0020087	genetic lipodystrophy	8.0687084771	26	MONDO:0012923|MONDO:0014402
2290	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0012929|MONDO:0014941
240	1	MONDO:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	13.5156998383	0	MONDO:0012930
514	2	MONDO:0015253	Diamond-Blackfan anemia	9.1778301995	17	MONDO:0012938|MONDO:0013964
909	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0012991|MONDO:0014527
1521	2	MONDO:0015615	rare genetic gastroenterological disease	3.7997759697	573	MONDO:0012992|MONDO:0015762
2602	2	MONDO:0019219	inborn disorder of neurotransmitter metabolism and transport	10.004737919	14	MONDO:0012994|MONDO:0018130
1563	2	MONDO:0024505	disorder of anatomical region	0.8522158572	7686	MONDO:0012997|MONDO:0018816
74	1	MONDO:0013003	isolated congenital hypoglossia/aglossia	14.3071132165	0	MONDO:0013003
1363	2	MONDO:0015138	rare genetic primary immunodeficiency	5.0245593599	432	MONDO:0013007|MONDO:0014642
2153	2	MONDO:0015695	combined immunodeficiency due to CRAC channel dysfunction	13.0075529346	2	MONDO:0013008|MONDO:0015695
450	2	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0013014|MONDO:0015907
159	1	MONDO:0013037	Giacheti syndrome	15.8376279332	0	MONDO:0013037
862	2	MONDO:0018729	rare genetic vascular tumor	6.1235732608	53	MONDO:0013038|MONDO:0017177
2474	4	MONDO:0017241	severe intellectual disability and progressive spastic paraplegia	11.0019283854	4	MONDO:0013048|MONDO:0013401|MONDO:0013551|MONDO:0013552
128	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0013053|MONDO:0014787
263	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013055|MONDO:0014289|MONDO:0014751|MONDO:0015430|MONDO:0016457|MONDO:0017668
2462	3	MONDO:0020009	rare neurologic disease	0.8949047197	6347	MONDO:0013058|MONDO:0014007|MONDO:0015269
2459	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0013059|MONDO:0013760
1951	2	MONDO:0015980	rare genetic gynecological and obstetrical diseases	4.3543719693	341	MONDO:0013065|MONDO:0013066
2222	4	MONDO:0016106	progressive muscular dystrophy	7.0277705039	85	MONDO:0013071|MONDO:0013072|MONDO:0013162|MONDO:0013677
801	1	MONDO:0013074	Encephalocraniocutaneous lipomatosis	12.4683941235	0	MONDO:0013074
1317	4	MONDO:0015979	genetic susceptibility to infections due to particular pathogens	9.4263523527	43	MONDO:0013075|MONDO:0013427|MONDO:0013921|MONDO:0024563
648	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013077|MONDO:0013329|MONDO:0024535
1539	2	MONDO:0015507	rare genetic hepatic disease	5.2236338891	186	MONDO:0013091|MONDO:0013771
1456	3	MONDO:0005152	hypopituitarism	7.1138721962	55	MONDO:0013099|MONDO:0019591|MONDO:0019845
966	1	MONDO:0013125	CLAPO syndrome	14.7596254212	0	MONDO:0013125
554	1	MONDO:0013149	hydrops fetalis, nonimmune, with gracile bones and dysmorphic features	15.8376279332	0	MONDO:0013149
2423	4	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0013155|MONDO:0014140|MONDO:0014141|MONDO:0015025
1956	2	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0013164|MONDO:0014986
55	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013170|MONDO:0014981
2263	2	MONDO:0019950	congenital muscular dystrophy	6.5237371573	66	MONDO:0013178|MONDO:0014896
1979	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013184|MONDO:0013214|MONDO:0014097
222	4	MONDO:0018997	Noonan syndrome	7.8590763524	10	MONDO:0013186|MONDO:0014143|MONDO:0014691|MONDO:0014693
2506	2	MONDO:0000557	hereditary ataxia	4.4838684723	242	MONDO:0013188|MONDO:0014476
1065	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013194|MONDO:0014390|MONDO:0019120
2051	2	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0013216|MONDO:0015015
1538	2	MONDO:0015885	rare insulin-resistance syndrome	8.2864537459	20	MONDO:0013225|MONDO:0018883
1817	2	MONDO:0008223	hypokalemic periodic paralysis	11.7883844142	3	MONDO:0013234|MONDO:0042979
378	2	MONDO:0020054	partial autosomal monosomy	5.8188095669	213	MONDO:0013238|MONDO:0016843
881	1	MONDO:0013245	syndromic multisystem autoimmune disease due to itch deficiency	12.9200900934	0	MONDO:0013245
1513	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013246|MONDO:0014051|MONDO:0014162|MONDO:0014269|MONDO:0014398|MONDO:0021105
1724	2	MONDO:0024239	congenital anomaly of cardiovascular system	6.7308469147	281	MONDO:0013262|MONDO:0013902
1870	1	MONDO:0013267	distal 16p11.2 microdeletion syndrome	13.5156998383	0	MONDO:0013267
1091	2	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0013271|MONDO:0014112
350	2	MONDO:0020054	partial autosomal monosomy	5.8188095669	213	MONDO:0013272|MONDO:0019164
1526	2	MONDO:0015115	rare metabolic liver disease	5.5183321511	136	MONDO:0013282|MONDO:0014381
1206	3	MONDO:0015823	primary immunodeficiency due to a defect in adaptive immunity	5.5757941854	251	MONDO:0013290|MONDO:0013553|MONDO:0014829
282	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013298|MONDO:0014892|MONDO:0014893
327	4	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0013299|MONDO:0014716|MONDO:0018861|MONDO:0044324
1432	2	MONDO:0018411	rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	5.7764817924	99	MONDO:0013301|MONDO:0014148
432	2	MONDO:0009032	cranioectodermal dysplasia	9.6677029317	5	MONDO:0013323|MONDO:0013573
878	1	MONDO:0013334	cocoon syndrome	15.100662339	0	MONDO:0013334
100	2	MONDO:0020054	partial autosomal monosomy	5.8188095669	213	MONDO:0013336|MONDO:0016456
2466	5	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0013349|MONDO:0013971|MONDO:0014116|MONDO:0014698|MONDO:0014848
2445	6	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0013351|MONDO:0013456|MONDO:0013762|MONDO:0014719|MONDO:0014728|MONDO:0044306
149	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013352|MONDO:0014486|MONDO:0014995|MONDO:0017405
2501	4	MONDO:0020142	metabolic disease with dementia	5.1559990762	130	MONDO:0013354|MONDO:0013674|MONDO:0016304|MONDO:0016305
27	2	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0013358|MONDO:0014689
761	2	MONDO:0005516	osteochondrodysplasia	6.3827574788	173	MONDO:0013360|MONDO:0014086
64	2	MONDO:0019936	rare otorhinolaryngological malformation	7.1014139384	112	MONDO:0013385|MONDO:0014651
2589	2	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0013391|MONDO:0014019
2353	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0013393|MONDO:0014881|MONDO:0016837
1388	2	MONDO:0015220	syndrome with a central nervous system malformation as major feature	3.708881733	498	MONDO:0013394|MONDO:0014120
114	2	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0013396|MONDO:0014648
245	1	MONDO:0013415	chromosome 17p13.1 deletion syndrome	13.9631588153	0	MONDO:0013415
832	2	MONDO:0018954	Loeys-Dietz syndrome	10.5077070475	6	MONDO:0013426|MONDO:0018954
1780	1	MONDO:0013452	multisystemic smooth muscle dysfunction syndrome	13.8782699177	0	MONDO:0013452
1871	1	MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	12.8990284778	0	MONDO:0013458
1948	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013473|MONDO:0020475
1536	4	MONDO:0020088	familial partial lipodystrophy	10.0797749725	8	MONDO:0013478|MONDO:0014098|MONDO:0014431|MONDO:0019192
364	2	MONDO:0015153	autosomal monosomy	5.7538531532	240	MONDO:0013481|MONDO:0019907
1911	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013483|MONDO:0018244
2438	6	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0013531|MONDO:0013628|MONDO:0013801|MONDO:0014132|MONDO:0014886|MONDO:0014916
1769	5	MONDO:0015513	rare genetic endocrine disease	2.8244603716	1118	MONDO:0013533|MONDO:0014309|MONDO:0016203|MONDO:0018328|MONDO:0018473
2376	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013549|MONDO:0013987|MONDO:0014399
1241	3	MONDO:0001713	inherited aplastic anemia	6.5920752269	61	MONDO:0013565|MONDO:0014317|MONDO:0014985
546	2	MONDO:0019664	short rib-polydactyly syndrome, Verma-Naumoff type	10.5604697084	4	MONDO:0013569|MONDO:0014214
1165	2	MONDO:0016578	mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies	5.8348129176	157	MONDO:0013570|MONDO:0014175
1017	3	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0013571|MONDO:0017772|MONDO:0018974
37	1	MONDO:0013572	Keppen-Lubinsky syndrome	13.100662339	0	MONDO:0013572
893	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0013574|MONDO:0015168
818	1	MONDO:0013577	Lipedema (disease)	15.6856248397	0	MONDO:0013577
43	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0013578|MONDO:0016842
1046	3	MONDO:0015331	malformation syndrome with skin/mucosae involvement	4.2752264905	369	MONDO:0013592|MONDO:0013973|MONDO:0015553
1833	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013616|MONDO:0013850|MONDO:0018479
858	1	MONDO:0013630	Meckel syndrome, type 9	12.1127351713	0	MONDO:0013630
1390	3	MONDO:0016649	Warburg micro syndrome	10.3280728351	4	MONDO:0013638|MONDO:0013641|MONDO:0014296
9	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0013672|MONDO:0018043
2014	2	MONDO:0015886	rare diabetes mellitus type 1	9.3457748368	8	MONDO:0013673|MONDO:0018105
1512	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013676|MONDO:0014911|MONDO:0024568
628	2	MONDO:0015328	rare bone development disorder	3.1110313124	1280	MONDO:0013679|MONDO:0015800
2171	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0013680|MONDO:0014419|MONDO:0016293
1588	2	MONDO:0015245	rare intestinal disease	4.1986892854	343	MONDO:0013693|MONDO:0016129
2330	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013697|MONDO:0013977|MONDO:0014065|MONDO:0014505
2356	3	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0013702|MONDO:0014623|MONDO:0014625
2105	1	MONDO:0013717	asphyxiating thoracic dystrophy 5	13.3636967448	0	MONDO:0013717
173	2	MONDO:0000429	autosomal genetic disease	2.7068786354	1369	MONDO:0013745|MONDO:0014617
838	2	MONDO:0019292	dermis elastic tissue disorder	6.8571709658	90	MONDO:0013751|MONDO:0016439
1107	1	MONDO:0013755	PYCR1-related de Barsy syndrome	12.0533566242	0	MONDO:0013755
702	2	MONDO:0020258	oculomotor apraxia or related oculomotor disease	7.1857789526	30	MONDO:0013764|MONDO:0013994
38	2	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0013784|MONDO:0013993
1670	2	MONDO:0016235	complex vascular malformation with associated anomalies	9.1402741949	12	MONDO:0013808|MONDO:0015293
667	1	MONDO:0013815	FGFR2-related bent bone dysplasia	13.9631588153	0	MONDO:0013815
1640	2	MONDO:0009105	tricho-hepato-enteric syndrome	11.6946699793	2	MONDO:0013818|MONDO:0024541
422	3	MONDO:0015452	Coffin-Siris syndrome	9.8103362415	7	MONDO:0013819|MONDO:0013820|MONDO:0013821
2410	3	MONDO:0021197	disease disrupting function of subcellular component	2.8110468578	1529	MONDO:0013824|MONDO:0014091|MONDO:0014664
2291	1	MONDO:0013839	hereditary sensory and autonomic neuropathy type 6	14.0075529346	0	MONDO:0013839
1917	3	MONDO:0015860	anomaly of puberty or/and menstrual cycle	5.3044063692	155	MONDO:0013842|MONDO:0014137|MONDO:0019165
1236	3	MONDO:0000148	pulmonary fibrosis and/or bone marrow failure, Telomere-related	11.8177283757	4	MONDO:0013878|MONDO:0013879|MONDO:0014612
2261	3	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0013883|MONDO:0014655|MONDO:0018948
703	1	MONDO:0013896	Joubert syndrome 18	11.6946699793	0	MONDO:0013896
833	2	MONDO:0015938	systemic disease	5.8264006777	261	MONDO:0013897|MONDO:0014831
1716	2	MONDO:0018096	Weill-Marchesani syndrome	10.4958002808	4	MONDO:0013899|MONDO:0018096
1429	2	MONDO:0018555	hypogonadotropic hypogonadism	5.8345004768	108	MONDO:0013912|MONDO:0013915
1485	6	MONDO:0019609	Zellweger syndrome	7.8407621839	14	MONDO:0013927|MONDO:0013930|MONDO:0013936|MONDO:0013938|MONDO:0013942|MONDO:0013948
1494	2	MONDO:0018598	neonatal adrenoleukodystrophy	7.7709407344	9	MONDO:0013931|MONDO:0018598
2564	3	MONDO:0019174	infantile Refsum disease	7.7727355035	9	MONDO:0013933|MONDO:0013937|MONDO:0013939
1496	3	MONDO:0019609	Zellweger syndrome	7.8407621839	14	MONDO:0013949|MONDO:0013951|MONDO:0013952
752	2	MONDO:0100033	metabolic epilepsy	5.6912714029	100	MONDO:0013950|MONDO:0014754
1320	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013958|MONDO:0014160
2475	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0013962|MONDO:0016417
1514	2	MONDO:0019214	inborn carbohydrate metabolic disorder	4.2749085061	439	MONDO:0013968|MONDO:0018575
1056	1	MONDO:0013974	ECTD6	15.0075529346	0	MONDO:0013974
1382	2	MONDO:0020075	genetic non-syndromic obesity	10.4839909786	9	MONDO:0013991|MONDO:0013992
1089	1	MONDO:0013996	focal facial dermal dysplasia type II	14.4225904339	0	MONDO:0013996
1785	1	MONDO:0013997	focal facial dermal dysplasia type IV	14.1495719395	0	MONDO:0013997
315	3	MONDO:0043007	genetic multiple congenital anomalies/dysmorphic syndrome-variable intellectual disability syndrome	4.9720664833	157	MONDO:0013998|MONDO:0014591|MONDO:0014819
1582	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0013999|MONDO:0014268
2618	3	MONDO:0008947	bilateral striopallidodentate calcinosis	11.2131370683	6	MONDO:0014004|MONDO:0014204|MONDO:0014628
285	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014006|MONDO:0014741|MONDO:0015021
1901	1	MONDO:0014013	maternal riboflavin deficiency	15.6856248397	0	MONDO:0014013
158	2	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0014017|MONDO:0014704
2527	2	MONDO:0024237	inherited neurodegenerative disorder	3.6154703446	518	MONDO:0014020|MONDO:0014744
2242	5	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0014025|MONDO:0014074|MONDO:0014154|MONDO:0014711|MONDO:0014735
633	2	MONDO:0019704	primary bone dysplasia with decreased bone density	7.7175340877	59	MONDO:0014029|MONDO:0019409
175	1	MONDO:0014034	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	13.4839909786	0	MONDO:0014034
110	3	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0014035|MONDO:0014510|MONDO:0014643
197	1	MONDO:0014058	facial dysmorphism-immunodeficiency-livedo-short stature syndrome	14.6856248397	0	MONDO:0014058
2177	2	MONDO:0015107	rare genetic eye disease	2.0233681494	1987	MONDO:0014089|MONDO:0015016
1459	2	MONDO:0005151	endocrine system disease	2.0877352337	2285	MONDO:0014106|MONDO:0017045
1998	1	MONDO:0014109	NGLY1-deficiency	13.100662339	0	MONDO:0014109
1031	2	MONDO:0015280	cardiofaciocutaneous syndrome	10.1558038932	4	MONDO:0014113|MONDO:0014114
1047	2	MONDO:0007034	Adams-Oliver syndrome	10.6195356493	6	MONDO:0014124|MONDO:0014703
2195	3	MONDO:0015735	severe congenital nemaline myopathy	9.8054291108	5	MONDO:0014138|MONDO:0014513|MONDO:0015735
753	1	MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	14.0533566242	0	MONDO:0014149
1714	2	MONDO:0024505	disorder of anatomical region	0.8522158572	7686	MONDO:0014158|MONDO:0015449
1293	3	MONDO:0004139	normocytic anemia	7.43248647	101	MONDO:0014166|MONDO:0018922|MONDO:0019533
2442	3	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0014198|MONDO:0014561|MONDO:0014988
172	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0014201|MONDO:0044322
132	1	MONDO:0014205	severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	14.548121316	0	MONDO:0014205
2355	3	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0014210|MONDO:0014499|MONDO:0014952
1826	1	MONDO:0014218	severe dermatitis-multiple allergies-metabolic wasting syndrome	14.2001980126	0	MONDO:0014218
182	2	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0014224|MONDO:0014559
1409	2	MONDO:0018399	rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism	6.7186868604	34	MONDO:0014243|MONDO:0018354
766	1	MONDO:0014254	otofaciocervical syndrome 2	14.8376279332	0	MONDO:0014254
116	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014263|MONDO:0016660
1210	3	MONDO:0015131	congenital combined immunodeficiency	8.115010118	73	MONDO:0014276|MONDO:0014278|MONDO:0014280
712	2	MONDO:0018770	Jeune syndrome	8.4958002808	22	MONDO:0014284|MONDO:0014907
1909	2	MONDO:0005308	ciliopathy	5.3286227475	148	MONDO:0014287|MONDO:0014444
706	1	MONDO:0014288	Joubert syndrome 21	11.5237371573	0	MONDO:0014288
700	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0014297|MONDO:0019414
